ABANDCOR,ABANDCOR_ne,ABANDCOR_pe,DEC,GCSAT,HELCOR,HOST,KECKID,MASKNAME,NUCLEUS,OBJ_PROB,OBJ_TYPE,RA,SLITNUM,SN,SPEC1DNAME,TARGTYPE,VCC,VERR,VERR_ne,VERR_pe,VHEL,VOBS,VOBS_ne,VOBS_pe,YHIGH,YLOW,ZCONF,ZQUAL,ZSPECNUM
47.41279983520508,2.9720561504364014,2.9520421028137207,11.90655517578125,N,14.0,---,gcN152,vdgc2,--------,0.9810312390327454,Star,188.0329132080078,26,8.300000190734863,spec1d.vdgc2.026.gcN152.fits.gz,GCN,---,7.341597080230713,7.656898021697998,6.386847496032715,85.54886627197266,146.961669921875,6.944804668426514,5.5238213539123535,25,19,1.0,4,28
-15.91100788116455,4.8633646965026855,4.453080654144287,11.93102741241455,N,14.0,---,gcN179,vdgc2,--------,0.8433935642242432,M87_GC,187.99913024902344,28,6.599999904632568,spec1d.vdgc2.028.gcN179.fits.gz,GCN,---,5.931012153625488,5.314957141876221,5.8813042640686035,1456.62744140625,1454.71630859375,1.7412046194076538,3.6325130462646484,18,12,1.0,4,29
-5.283655643463135,1.9613568782806396,1.280886173248291,11.937944412231445,N,14.0,---,gcN186,vdgc2,--------,0.6611413359642029,M87_GC,188.0123748779297,30,12.369999885559082,spec1d.vdgc2.030.gcN186.fits.gz,GCN,---,3.885277271270752,3.336404800415039,3.1500356197357178,1011.1792602539062,1019.8955688476562,2.3916547298431396,2.5917930603027344,39,33,1.0,4,32
-6.514506816864014,1.6511422395706177,1.3109068870544434,11.941361427307129,N,14.0,---,gcN192,vdgc2,--------,0.8223792910575867,M87_GC,187.97096252441406,31,14.199999809265137,spec1d.vdgc2.031.gcN192.fits.gz,GCN,---,2.90724778175354,2.0714571475982666,1.8119440078735352,1215.5406494140625,1223.026123046875,0.0,0.0,18,11,1.0,4,33
-7.525206089019775,2.5517654418945312,2.1014537811279297,11.943888664245605,N,14.0,---,gcN196,vdgc2,--------,0.9819765686988831,Star,187.9945068359375,32,9.15999984741211,spec1d.vdgc2.032.gcN196.fits.gz,GCN,---,8.137051582336426,7.466733455657959,8.236865043640137,-45.48177719116211,-39.00698471069336,6.904776573181152,7.86544132232666,64,58,1.0,4,34
0.8205676674842834,1.0307130813598633,1.5210522413253784,11.963722229003906,N,14.0,---,gcN241,vdgc2,--------,0.9835574626922607,Star,188.00474548339844,33,18.489999771118164,spec1d.vdgc2.033.gcN241.fits.gz,GCN,---,4.0203986167907715,3.323955774307251,3.4658353328704834,-19.03348159790039,-4.21291446685791,2.902007579803467,2.851973056793213,38,32,1.0,4,35
6.264333724975586,7.525206089019775,6.604568958282471,11.966944694519043,N,14.0,---,gcN242,vdgc2,--------,0.777376115322113,M87_GC,188.0174560546875,34,3.740000009536743,spec1d.vdgc2.034.gcN242.fits.gz,GCN,---,10.076057434082031,10.116523742675781,9.579239845275879,1129.3509521484375,1149.6153564453125,6.644596576690674,6.824721336364746,33,27,1.0,4,36
-0.520359992980957,0.7805399894714355,0.590408444404602,11.97397232055664,N,14.0,---,gcN259,vdgc2,--------,0.973082959651947,Star,188.01341247558594,37,30.799999237060547,spec1d.vdgc2.037.gcN259.fits.gz,GCN,---,2.7626583576202393,1.798965334892273,1.6343790292739868,135.34332275390625,148.82296752929688,1.0307130813598633,0.8706023097038269,113,107,1.0,4,40
4.142866134643555,1.7712253332138062,2.1114606857299805,12.00563907623291,N,14.0,---,gcN298,vdgc2,--------,0.9703399538993835,Star,187.9825439453125,38,7.099999904632568,spec1d.vdgc2.038.gcN298.fits.gz,GCN,---,10.343461036682129,10.170711517333984,10.060670852661133,145.90061950683594,164.04348754882812,9.936873435974121,9.756750106811523,120,114,1.0,4,41
-11.64805793762207,2.9520421028137207,3.7125682830810547,12.017833709716797,N,14.0,---,gcN323,vdgc2,--------,0.9539579749107361,Star,188.04129028320312,39,13.789999961853027,spec1d.vdgc2.039.gcN323.fits.gz,GCN,---,5.968338966369629,5.775043487548828,5.418006896972656,186.08840942382812,188.4403533935547,4.803322792053223,3.742588996887207,23,17,1.0,4,42
-90.06230926513672,12.398577690124512,11.51796817779541,12.025055885314941,N,14.0,---,gcN339,vdgc2,--------,0.8197705149650574,M87_GC,187.98670959472656,40,3.4700000286102295,spec1d.vdgc2.040.gcN339.fits.gz,GCN,---,17.215017318725586,17.2918643951416,16.874361038208008,1540.9156494140625,1464.8533935546875,11.988293647766113,12.268486976623535,27,21,1.0,4,43
3.452388286590576,1.1908237934112549,0.8105607032775879,12.027777671813965,N,14.0,---,gcN343,vdgc2,--------,0.873903751373291,IGC,187.97816467285156,42,18.100000381469727,spec1d.vdgc2.042.gcN343.fits.gz,GCN,---,3.2494351863861084,2.417184591293335,2.4475467205047607,700.7944946289062,718.2468872070312,1.6911699771881104,1.941343069076538,30,24,1.0,4,45
-3.462395191192627,1.6111146211624146,2.7218830585479736,12.036805152893066,N,14.0,---,gcN351,vdgc2,--------,0.7877958416938782,M87_GC,187.97850036621094,43,9.770000457763672,spec1d.vdgc2.043.gcN351.fits.gz,GCN,---,3.38070011138916,2.169956922531128,3.063246488571167,1604.4095458984375,1614.947265625,0.7405123114585876,0.6404430866241455,53,46,1.0,4,46
29.400339126586914,7.525206089019775,12.008307456970215,12.038444519042969,N,14.0,---,gcN352,vdgc2,--------,0.8356516361236572,M87_GC,187.99588012695312,44,3.069999933242798,spec1d.vdgc2.044.gcN352.fits.gz,GCN,---,12.391932487487793,9.941150665283203,14.502906799316406,1257.399658203125,1300.7998046875,6.374410152435303,8.03555965423584,45,39,1.0,4,47
-13.849580764770508,19.803699493408203,13.32922077178955,12.038944244384766,N,14.0,---,gcN354,vdgc2,--------,0.9699639678001404,Star,188.01950073242188,45,2.6700000762939453,spec1d.vdgc2.045.gcN354.fits.gz,GCN,---,42.894691467285156,58.073081970214844,27.82876968383789,147.21151733398438,147.3619384765625,54.5777587890625,24.39687728881836,67,62,1.0,3,48
5.8640570640563965,2.1214675903320312,2.2615647315979004,12.050027847290039,N,14.0,---,gcN371,vdgc2,--------,0.9477831721305847,Star,188.00375366210938,47,9.449999809265137,spec1d.vdgc2.047.gcN371.fits.gz,GCN,---,6.362270355224609,6.55448055267334,5.4280524253845215,196.07533264160156,215.93939208984375,6.074202060699463,4.77330207824707,50,44,1.0,4,51
-9.916860580444336,3.2922775745391846,3.5924854278564453,12.06291675567627,N,14.0,---,gcN386,vdgc2,--------,0.7785046696662903,M87_GC,187.97999572753906,49,2.8399999141693115,spec1d.vdgc2.049.gcN386.fits.gz,GCN,---,17.438871383666992,15.349833488464355,19.26241683959961,1131.0020751953125,1135.0853271484375,14.940335273742676,18.88306427001953,55,48,1.0,4,54
-5.713953018188477,10.076972007751465,7.575240612030029,12.063333511352539,N,14.0,---,gcN387,vdgc2,--------,0.5696026086807251,M87_GC,188.01150512695312,50,3.2699999809265137,spec1d.vdgc2.050.gcN387.fits.gz,GCN,---,24.735010147094727,28.33059310913086,20.951011657714844,950.277099609375,958.5631103515625,26.44829750061035,19.493486404418945,23,15,1.0,1,55
9.70671558380127,3.5924854278564453,2.8119454383850098,12.07349967956543,N,14.0,---,gcN407,vdgc2,--------,0.5292045474052429,IGC,188.03199768066406,52,6.389999866485596,spec1d.vdgc2.052.gcN407.fits.gz,GCN,---,10.87938117980957,10.686860084533691,10.6513671875,351.172607421875,374.87933349609375,9.986908912658691,10.197054862976074,83,76,1.0,4,57
9.426522254943848,3.3423123359680176,2.8219521045684814,12.080888748168945,N,14.0,---,gcN421,vdgc2,--------,0.8494563698768616,M87_GC,188.01287841796875,53,2.6500000953674316,spec1d.vdgc2.053.gcN421.fits.gz,GCN,---,3.9696595668792725,3.568713426589966,3.086758613586426,1405.1517333984375,1428.578369140625,0.0,0.0,146,140,1.0,3,58
-36.77544403076172,0.5804014801979065,0.4903392195701599,12.080172538757324,N,14.0,---,serendip1,vdgc2,--------,0.9842183589935303,Star,188.01278686523438,53,24.860000610351562,spec1d.vdgc2.053.serendip1.fits.gz,SERZ,---,4.666513442993164,3.5878689289093018,4.689682483673096,20.32374382019043,-2.4516959190368652,3.3122916221618652,4.49310827255249,168,162,1.0,4,59
8.60595417022705,1.7912391424179077,2.3416199684143066,12.09719467163086,N,14.0,---,gcN446,vdgc2,--------,0.7289186120033264,M87_GC,188.03558349609375,54,10.4399995803833,spec1d.vdgc2.054.gcN446.fits.gz,GCN,---,5.709846496582031,5.551506996154785,5.047518253326416,1070.5703125,1093.17626953125,5.1035308837890625,4.292969703674316,125,118,1.0,4,60
-34.95418167114258,9.626659393310547,11.64805793762207,12.098055839538574,N,14.0,---,gcN449,vdgc2,--------,0.695209801197052,M87_GC,187.98654174804688,55,7.070000171661377,spec1d.vdgc2.055.gcN449.fits.gz,GCN,---,11.691877365112305,9.853796005249023,13.458343505859375,1038.788330078125,1017.8341064453125,1.6911699771881104,6.6245832443237305,47,40,1.0,4,61
1.2308515310287476,3.5424506664276123,3.2022151947021484,12.101361274719238,N,14.0,---,gcN459,vdgc2,--------,0.8463554382324219,M87_GC,187.98416137695312,56,8.319999694824219,spec1d.vdgc2.056.gcN459.fits.gz,GCN,---,8.291744232177734,6.532129764556885,9.593345642089844,1312.4676513671875,1327.698486328125,5.343696594238281,8.956195831298828,16,8,1.0,3,63
-31.211591720581055,19.063186645507812,17.151865005493164,12.11269474029541,N,14.0,---,gcN474,vdgc2,--------,0.9599376320838928,Star,188.0121612548828,57,3.5999999046325684,spec1d.vdgc2.057.gcN474.fits.gz,GCN,---,24.902746200561523,22.618192672729492,27.700061798095703,174.4003448486328,157.18875122070312,12.108376502990723,21.715023040771484,122,116,1.0,3,64
-2.0213983058929443,0.3402353823184967,0.2301592230796814,11.949861526489258,N,14.0,---,vir679,vdgc2,--------,0.8234166502952576,Star,187.97837829589844,58,70.05999755859375,spec1d.vdgc2.058.vir679.fits.gz,VIR,---,2.7076539993286133,1.6499288082122803,1.5999501943588257,277.51165771484375,289.4902648925781,1.0207061767578125,0.970671534538269,28,22,1.0,4,65
-0.9806784391403198,0.3302284777164459,0.2301592230796814,11.95877742767334,N,14.0,---,vir680,vdgc2,--------,0.9832141995429993,Star,187.98707580566406,59,91.75,spec1d.vdgc2.059.vir680.fits.gz,VIR,---,2.5423147678375244,1.3237159252166748,1.3426814079284668,-26.4886417388916,-13.469317436218262,0.28019383549690247,0.4302976727485657,103,97,1.0,4,67
1.7812323570251465,1.3008999824523926,1.280886173248291,12.03558349609375,N,14.0,---,vir690,vdgc2,--------,0.9842169284820557,Star,187.9772491455078,61,18.479999542236328,spec1d.vdgc2.061.vir690.fits.gz,VIR,---,4.267471790313721,3.4174044132232666,3.942397356033325,20.543895721435547,36.325130462646484,2.902007579803467,3.51242995262146,20,14,1.0,4,70
5.703946113586426,2.8619797229766846,3.8126378059387207,11.849666595458984,N,14.0,---,sgr734,vdgc2,--------,0.9832080602645874,Star,187.98049926757812,62,6.889999866485596,spec1d.vdgc2.062.sgr734.fits.gz,SGR,---,7.849424839019775,4.821114540100098,10.429451942443848,-26.608722686767578,-6.904776573181152,3.6725406646728516,9.626659393310547,50,43,1.0,4,71
-13.769525527954102,4.1528730392456055,4.703253746032715,11.867166519165039,N,14.0,---,sgr739,vdgc2,--------,0.9842163324356079,Star,187.99778747558594,63,4.53000020980835,spec1d.vdgc2.063.sgr739.fits.gz,SGR,---,10.495885848999023,10.440108299255371,10.114028930664062,20.623952865600586,20.854429244995117,9.496569633483887,8.866133689880371,19,12,1.0,4,72
-20.474164962768555,9.236390113830566,15.650827407836914,11.88408374786377,N,14.0,---,sgr747,vdgc2,--------,0.9840601682662964,Star,187.97113037109375,64,11.300000190734863,spec1d.vdgc2.064.sgr747.fits.gz,SGR,---,12.698596000671387,9.328872680664062,15.705584526062012,-2.6021151542663574,-9.076278686523438,0.3902699947357178,0.3902699947357178,30,24,1.0,4,73
