4202.150,      nan
4202.800,      nan
4203.450,      nan
4204.100,      nan
4204.750,      nan
4205.400,      nan
4206.050,      nan
4206.700,      nan
4207.350,      nan
4208.000,      nan
4208.650,      nan
4209.300,      nan
4209.950,      nan
4210.600,      nan
4211.250,      nan
4211.900,      nan
4212.550,      nan
4213.200,      nan
4213.850,      nan
4214.500,      nan
4215.150,      nan
4215.800,      nan
4216.450,      nan
4217.100,      nan
4217.750,      nan
4218.400,      nan
4219.050,      nan
4219.700,      nan
4220.350,      nan
4221.000,      nan
4221.650,      nan
4222.300,      nan
4222.950,      nan
4223.600,      nan
4224.250,      nan
4224.900,      nan
4225.550,      nan
4226.200,      nan
4226.850,      nan
4227.500,      nan
4228.150,      nan
4228.800,      nan
4229.450,      nan
4230.100,      nan
4230.750,      nan
4231.400,      nan
4232.050,      nan
4232.700,      nan
4233.350,      nan
4234.000,      nan
4234.650,      nan
4235.300,      nan
4235.950,      nan
4236.600,      nan
4237.250,      nan
4237.900,      nan
4238.550,      nan
4239.200,      nan
4239.850,      nan
4240.500,      nan
4241.150,      nan
4241.800,      nan
4242.450,      nan
4243.100,      nan
4243.750,      nan
4244.400,      nan
4245.050,      nan
4245.700,      nan
4246.350,      nan
4247.000,      nan
4247.650,      nan
4248.300,      nan
4248.950,      nan
4249.600,      nan
4250.250,      nan
4250.900,      nan
4251.550,      nan
4252.200,      nan
4252.850,      nan
4253.500,      nan
4254.150,      nan
4254.800,      nan
4255.450,      nan
4256.100,      nan
4256.750,      nan
4257.400,      nan
4258.050,      nan
4258.700,      nan
4259.350,      nan
4260.000,      nan
4260.650,      nan
4261.300,      nan
4261.950,      nan
4262.600,      nan
4263.250,      nan
4263.900,      nan
4264.550,      nan
4265.200,      nan
4265.850,      nan
4266.500,      nan
4267.150,      nan
4267.800,      nan
4268.450,      nan
4269.100,      nan
4269.750,      nan
4270.400,      nan
4271.050,      nan
4271.700,      nan
4272.350,      nan
4273.000,      nan
4273.650,      nan
4274.300,      nan
4274.950,      nan
4275.600,      nan
4276.250,      nan
4276.900,      nan
4277.550,      nan
4278.200,      nan
4278.850,      nan
4279.500,      nan
4280.150,      nan
4280.800,      nan
4281.450,      nan
4282.100,      nan
4282.750,      nan
4283.400,      nan
4284.050,      nan
4284.700,      nan
4285.350,      nan
4286.000,      nan
4286.650,      nan
4287.300,      nan
4287.950,      nan
4288.600,      nan
4289.250,      nan
4289.900,      nan
4290.550,      nan
4291.200,      nan
4291.850,      nan
4292.500,      nan
4293.150,      nan
4293.800,      nan
4294.450,      nan
4295.100,      nan
4295.750,      nan
4296.400,      nan
4297.050,      nan
4297.700,      nan
4298.350,      nan
4299.000,      nan
4299.650,      nan
4300.300,      nan
4300.950,      nan
4301.600,      nan
4302.250,      nan
4302.900,      nan
4303.550,      nan
4304.200,      nan
4304.850,      nan
4305.500,      nan
4306.150,      nan
4306.800,      nan
4307.450,      nan
4308.100,      nan
4308.750,      nan
4309.400,      nan
4310.050,      nan
4310.700,      nan
4311.350,      nan
4312.000,      nan
4312.650,      nan
4313.300,      nan
4313.950,      nan
4314.600,      nan
4315.250,      nan
4315.900,      nan
4316.550,      nan
4317.200,      nan
4317.850,      nan
4318.500,      nan
4319.150,      nan
4319.800,      nan
4320.450,      nan
4321.100,      nan
4321.750,      nan
4322.400,      nan
4323.050,      nan
4323.700,      nan
4324.350,      nan
4325.000,      nan
4325.650,      nan
4326.300,      nan
4326.950,      nan
4327.600,      nan
4328.250,      nan
4328.900,      nan
4329.550,      nan
4330.200,      nan
4330.850,      nan
4331.500,      nan
4332.150,      nan
4332.800,      nan
4333.450,      nan
4334.100,      nan
4334.750,      nan
4335.400,      nan
4336.050,      nan
4336.700,      nan
4337.350,      nan
4338.000,      nan
4338.650,      nan
4339.300,      nan
4339.950,      nan
4340.600,      nan
4341.250,      nan
4341.900,      nan
4342.550,      nan
4343.200,      nan
4343.850,      nan
4344.500,      nan
4345.150,      nan
4345.800,      nan
4346.450,      nan
4347.100,      nan
4347.750,      nan
4348.400,      nan
4349.050,      nan
4349.700,      nan
4350.350,      nan
4351.000,      nan
4351.650,      nan
4352.300,      nan
4352.950,      nan
4353.600,      nan
4354.250,      nan
4354.900,      nan
4355.550,      nan
4356.200,      nan
4356.850,      nan
4357.500,      nan
4358.150,      nan
4358.800,      nan
4359.450,      nan
4360.100,      nan
4360.750,      nan
4361.400,      nan
4362.050,      nan
4362.700,      nan
4363.350,      nan
4364.000,      nan
4364.650,      nan
4365.300,      nan
4365.950,      nan
4366.600,      nan
4367.250,      nan
4367.900,      nan
4368.550,      nan
4369.200,      nan
4369.850,      nan
4370.500,      nan
4371.150,      nan
4371.800,      nan
4372.450,      nan
4373.100,      nan
4373.750,      nan
4374.400,      nan
4375.050,      nan
4375.700,      nan
4376.350,      nan
4377.000,      nan
4377.650,      nan
4378.300,      nan
4378.950,      nan
4379.600,      nan
4380.250,      nan
4380.900,      nan
4381.550,      nan
4382.200,      nan
4382.850,      nan
4383.500,      nan
4384.150,      nan
4384.800,      nan
4385.450,      nan
4386.100,      nan
4386.750,      nan
4387.400,      nan
4388.050,      nan
4388.700,      nan
4389.350,      nan
4390.000,      nan
4390.650,      nan
4391.300,      nan
4391.950,      nan
4392.600,      nan
4393.250,      nan
4393.900,      nan
4394.550,      nan
4395.200,      nan
4395.850,      nan
4396.500,      nan
4397.150,      nan
4397.800,      nan
4398.450,      nan
4399.100,      nan
4399.750,      nan
4400.400,      nan
4401.050,      nan
4401.700,      nan
4402.350,      nan
4403.000,      nan
4403.650,      nan
4404.300,      nan
4404.950,      nan
4405.600,      nan
4406.250,      nan
4406.900,      nan
4407.550,      nan
4408.200,      nan
4408.850,      nan
4409.500,      nan
4410.150,      nan
4410.800,      nan
4411.450,      nan
4412.100,      nan
4412.750,      nan
4413.400,      nan
4414.050,      nan
4414.700,      nan
4415.350,      nan
4416.000,      nan
4416.650,      nan
4417.300,      nan
4417.950,      nan
4418.600,      nan
4419.250,      nan
4419.900,      nan
4420.550,      nan
4421.200,      nan
4421.850,      nan
4422.500,      nan
4423.150,      nan
4423.800,      nan
4424.450,      nan
4425.100,      nan
4425.750,      nan
4426.400,      nan
4427.050,      nan
4427.700,      nan
4428.350,      nan
4429.000,      nan
4429.650,      nan
4430.300,      nan
4430.950, 9.5801e-11
4431.600, 9.2933e-11
4432.250, 9.0150e-11
4432.900, 8.7461e-11
4433.550, 8.4873e-11
4434.200, 8.2387e-11
4434.850, 8.0007e-11
4435.500, 7.7729e-11
4436.150, 7.5547e-11
4436.800, 7.3453e-11
4437.450, 7.1440e-11
4438.100, 6.9500e-11
4438.750, 6.7627e-11
4439.400, 6.5815e-11
4440.050, 6.4063e-11
4440.700, 6.2367e-11
4441.350, 6.0730e-11
4442.000, 5.9153e-11
4442.650, 5.7638e-11
4443.300, 5.6188e-11
4443.950, 5.4805e-11
4444.600, 5.3489e-11
4445.250, 5.2238e-11
4445.900, 5.1052e-11
4446.550, 4.9925e-11
4447.200, 4.8854e-11
4447.850, 4.7831e-11
4448.500, 4.6851e-11
4449.150, 4.5907e-11
4449.800, 4.4992e-11
4450.450, 4.4101e-11
4451.100, 4.3227e-11
4451.750, 4.2368e-11
4452.400, 4.1518e-11
4453.050, 4.0676e-11
4453.700, 3.9840e-11
4454.350, 3.9010e-11
4455.000, 3.8185e-11
4455.650, 3.7369e-11
4456.300, 3.6562e-11
4456.950, 3.5766e-11
4457.600, 3.4983e-11
4458.250, 3.4216e-11
4458.900, 3.3467e-11
4459.550, 3.2736e-11
4460.200, 3.2026e-11
4460.850, 3.1336e-11
4461.500, 3.0666e-11
4462.150, 3.0018e-11
4462.800, 2.9389e-11
4463.450, 2.8780e-11
4464.100, 2.8191e-11
4464.750, 2.7623e-11
4465.400, 2.7075e-11
4466.050, 2.6549e-11
4466.700, 2.6044e-11
4467.350, 2.5563e-11
4468.000, 2.5106e-11
4468.650, 2.4672e-11
4469.300, 2.4261e-11
4469.950, 2.3872e-11
4470.600, 2.3504e-11
4471.250, 2.3155e-11
4471.900, 2.2823e-11
4472.550, 2.2505e-11
4473.200, 2.2197e-11
4473.850, 2.1898e-11
4474.500, 2.1605e-11
4475.150, 2.1316e-11
4475.800, 2.1028e-11
4476.450, 2.0741e-11
4477.100, 2.0455e-11
4477.750, 2.0168e-11
4478.400, 1.9883e-11
4479.050, 1.9598e-11
4479.700, 1.9317e-11
4480.350, 1.9039e-11
4481.000, 1.8765e-11
4481.650, 1.8497e-11
4482.300, 1.8236e-11
4482.950, 1.7980e-11
4483.600, 1.7730e-11
4484.250, 1.7486e-11
4484.900, 1.7246e-11
4485.550, 1.7009e-11
4486.200, 1.6774e-11
4486.850, 1.6541e-11
4487.500, 1.6308e-11
4488.150, 1.6075e-11
4488.800, 1.5840e-11
4489.450, 1.5606e-11
4490.100, 1.5371e-11
4490.750, 1.5138e-11
4491.400, 1.4906e-11
4492.050, 1.4678e-11
4492.700, 1.4455e-11
4493.350, 1.4239e-11
4494.000, 1.4031e-11
4494.650, 1.3833e-11
4495.300, 1.3646e-11
4495.950, 1.3471e-11
4496.600, 1.3307e-11
4497.250, 1.3155e-11
4497.900, 1.3014e-11
4498.550, 1.2884e-11
4499.200, 1.2762e-11
4499.850, 1.2649e-11
4500.500, 1.2541e-11
4501.150, 1.2439e-11
4501.800, 1.2340e-11
4502.450, 1.2243e-11
4503.100, 1.2148e-11
4503.750, 1.2052e-11
4504.400, 1.1957e-11
4505.050, 1.1859e-11
4505.700, 1.1761e-11
4506.350, 1.1660e-11
4507.000, 1.1558e-11
4507.650, 1.1454e-11
4508.300, 1.1348e-11
4508.950, 1.1241e-11
4509.600, 1.1132e-11
4510.250, 1.1023e-11
4510.900, 1.0914e-11
4511.550, 1.0805e-11
4512.200, 1.0697e-11
4512.850, 1.0590e-11
4513.500, 1.0485e-11
4514.150, 1.0382e-11
4514.800, 1.0281e-11
4515.450, 1.0184e-11
4516.100, 1.0089e-11
4516.750, 9.9973e-12
4517.400, 9.9080e-12
4518.050, 9.8211e-12
4518.700, 9.7361e-12
4519.350, 9.6524e-12
4520.000, 9.5696e-12
4520.650, 9.4870e-12
4521.300, 9.4041e-12
4521.950, 9.3206e-12
4522.600, 9.2362e-12
4523.250, 9.1505e-12
4523.900, 9.0634e-12
4524.550, 8.9752e-12
4525.200, 8.8861e-12
4525.850, 8.7966e-12
4526.500, 8.7072e-12
4527.150, 8.6185e-12
4527.800, 8.5310e-12
4528.450, 8.4453e-12
4529.100, 8.3619e-12
4529.750, 8.2812e-12
4530.400, 8.2034e-12
4531.050, 8.1288e-12
4531.700, 8.0571e-12
4532.350, 7.9884e-12
4533.000, 7.9226e-12
4533.650, 7.8592e-12
4534.300, 7.7982e-12
4534.950, 7.7392e-12
4535.600, 7.6820e-12
4536.250, 7.6264e-12
4536.900, 7.5722e-12
4537.550, 7.5191e-12
4538.200, 7.4673e-12
4538.850, 7.4165e-12
4539.500, 7.3667e-12
4540.150, 7.3178e-12
4540.800, 7.2700e-12
4541.450, 7.2232e-12
4542.100, 7.1774e-12
4542.750, 7.1325e-12
4543.400, 7.0885e-12
4544.050, 7.0453e-12
4544.700, 7.0026e-12
4545.350, 6.9604e-12
4546.000, 6.9183e-12
4546.650, 6.8763e-12
4547.300, 6.8342e-12
4547.950, 6.7918e-12
4548.600, 6.7490e-12
4549.250, 6.7060e-12
4549.900, 6.6628e-12
4550.550, 6.6196e-12
4551.200, 6.5767e-12
4551.850, 6.5344e-12
4552.500, 6.4932e-12
4553.150, 6.4532e-12
4553.800, 6.4148e-12
4554.450, 6.3781e-12
4555.100, 6.3432e-12
4555.750, 6.3100e-12
4556.400, 6.2784e-12
4557.050, 6.2483e-12
4557.700, 6.2192e-12
4558.350, 6.1908e-12
4559.000, 6.1630e-12
4559.650, 6.1355e-12
4560.300, 6.1081e-12
4560.950, 6.0808e-12
4561.600, 6.0535e-12
4562.250, 6.0262e-12
4562.900, 5.9991e-12
4563.550, 5.9723e-12
4564.200, 5.9460e-12
4564.850, 5.9201e-12
4565.500, 5.8949e-12
4566.150, 5.8704e-12
4566.800, 5.8466e-12
4567.450, 5.8233e-12
4568.100, 5.8005e-12
4568.750, 5.7781e-12
4569.400, 5.7559e-12
4570.050, 5.7337e-12
4570.700, 5.7114e-12
4571.350, 5.6889e-12
4572.000, 5.6660e-12
4572.650, 5.6426e-12
4573.300, 5.6186e-12
4573.950, 5.5940e-12
4574.600, 5.5688e-12
4575.250, 5.5429e-12
4575.900, 5.5165e-12
4576.550, 5.4896e-12
4577.200, 5.4624e-12
4577.850, 5.4351e-12
4578.500, 5.4078e-12
4579.150, 5.3809e-12
4579.800, 5.3545e-12
4580.450, 5.3289e-12
4581.100, 5.3043e-12
4581.750, 5.2808e-12
4582.400, 5.2585e-12
4583.050, 5.2373e-12
4583.700, 5.2173e-12
4584.350, 5.1984e-12
4585.000, 5.1802e-12
4585.650, 5.1627e-12
4586.300, 5.1456e-12
4586.950, 5.1287e-12
4587.600, 5.1118e-12
4588.250, 5.0946e-12
4588.900, 5.0770e-12
4589.550, 5.0590e-12
4590.200, 5.0405e-12
4590.850, 5.0214e-12
4591.500, 5.0019e-12
4592.150, 4.9821e-12
4592.800, 4.9621e-12
4593.450, 4.9421e-12
4594.100, 4.9221e-12
4594.750, 4.9023e-12
4595.400, 4.8827e-12
4596.050, 4.8636e-12
4596.700, 4.8448e-12
4597.350, 4.8265e-12
4598.000, 4.8084e-12
4598.650, 4.7907e-12
4599.300, 4.7733e-12
4599.950, 4.7563e-12
4600.600, 4.7397e-12
4601.250, 4.7235e-12
4601.900, 4.7079e-12
4602.550, 4.6928e-12
4603.200, 4.6784e-12
4603.850, 4.6648e-12
4604.500, 4.6519e-12
4605.150, 4.6398e-12
4605.800, 4.6284e-12
4606.450, 4.6175e-12
4607.100, 4.6070e-12
4607.750, 4.5967e-12
4608.400, 4.5865e-12
4609.050, 4.5762e-12
4609.700, 4.5657e-12
4610.350, 4.5549e-12
4611.000, 4.5437e-12
4611.650, 4.5322e-12
4612.300, 4.5202e-12
4612.950, 4.5080e-12
4613.600, 4.4956e-12
4614.250, 4.4831e-12
4614.900, 4.4705e-12
4615.550, 4.4580e-12
4616.200, 4.4456e-12
4616.850, 4.4333e-12
4617.500, 4.4212e-12
4618.150, 4.4093e-12
4618.800, 4.3974e-12
4619.450, 4.3857e-12
4620.100, 4.3740e-12
4620.750, 4.3624e-12
4621.400, 4.3508e-12
4622.050, 4.3393e-12
4622.700, 4.3278e-12
4623.350, 4.3163e-12
4624.000, 4.3049e-12
4624.650, 4.2937e-12
4625.300, 4.2827e-12
4625.950, 4.2719e-12
4626.600, 4.2613e-12
4627.250, 4.2510e-12
4627.900, 4.2409e-12
4628.550, 4.2309e-12
4629.200, 4.2210e-12
4629.850, 4.2111e-12
4630.500, 4.2011e-12
4631.150, 4.1909e-12
4631.800, 4.1803e-12
4632.450, 4.1694e-12
4633.100, 4.1581e-12
4633.750, 4.1464e-12
4634.400, 4.1342e-12
4635.050, 4.1218e-12
4635.700, 4.1090e-12
4636.350, 4.0961e-12
4637.000, 4.0831e-12
4637.650, 4.0702e-12
4638.300, 4.0574e-12
4638.950, 4.0447e-12
4639.600, 4.0322e-12
4640.250, 4.0200e-12
4640.900, 4.0080e-12
4641.550, 3.9961e-12
4642.200, 3.9843e-12
4642.850, 3.9727e-12
4643.500, 3.9612e-12
4644.150, 3.9499e-12
4644.800, 3.9387e-12
4645.450, 3.9278e-12
4646.100, 3.9171e-12
4646.750, 3.9068e-12
4647.400, 3.8969e-12
4648.050, 3.8873e-12
4648.700, 3.8782e-12
4649.350, 3.8694e-12
4650.000, 3.8610e-12
4650.650, 3.8529e-12
4651.300, 3.8450e-12
4651.950, 3.8375e-12
4652.600, 3.8301e-12
4653.250, 3.8231e-12
4653.900, 3.8163e-12
4654.550, 3.8099e-12
4655.200, 3.8037e-12
4655.850, 3.7978e-12
4656.500, 3.7922e-12
4657.150, 3.7868e-12
4657.800, 3.7814e-12
4658.450, 3.7760e-12
4659.100, 3.7703e-12
4659.750, 3.7642e-12
4660.400, 3.7575e-12
4661.050, 3.7500e-12
4661.700, 3.7417e-12
4662.350, 3.7324e-12
4663.000, 3.7221e-12
4663.650, 3.7109e-12
4664.300, 3.6989e-12
4664.950, 3.6863e-12
4665.600, 3.6734e-12
4666.250, 3.6604e-12
4666.900, 3.6476e-12
4667.550, 3.6355e-12
4668.200, 3.6241e-12
4668.850, 3.6138e-12
4669.500, 3.6047e-12
4670.150, 3.5967e-12
4670.800, 3.5899e-12
4671.450, 3.5841e-12
4672.100, 3.5791e-12
4672.750, 3.5747e-12
4673.400, 3.5707e-12
4674.050, 3.5669e-12
4674.700, 3.5629e-12
4675.350, 3.5587e-12
4676.000, 3.5541e-12
4676.650, 3.5490e-12
4677.300, 3.5434e-12
4677.950, 3.5372e-12
4678.600, 3.5305e-12
4679.250, 3.5234e-12
4679.900, 3.5160e-12
4680.550, 3.5084e-12
4681.200, 3.5006e-12
4681.850, 3.4929e-12
4682.500, 3.4853e-12
4683.150, 3.4780e-12
4683.800, 3.4708e-12
4684.450, 3.4640e-12
4685.100, 3.4576e-12
4685.750, 3.4515e-12
4686.400, 3.4458e-12
4687.050, 3.4405e-12
4687.700, 3.4356e-12
4688.350, 3.4312e-12
4689.000, 3.4272e-12
4689.650, 3.4236e-12
4690.300, 3.4204e-12
4690.950, 3.4176e-12
4691.600, 3.4149e-12
4692.250, 3.4124e-12
4692.900, 3.4100e-12
4693.550, 3.4074e-12
4694.200, 3.4046e-12
4694.850, 3.4014e-12
4695.500, 3.3977e-12
4696.150, 3.3934e-12
4696.800, 3.3884e-12
4697.450, 3.3827e-12
4698.100, 3.3764e-12
4698.750, 3.3693e-12
4699.400, 3.3616e-12
4700.050, 3.3534e-12
4700.700, 3.3448e-12
4701.350, 3.3358e-12
4702.000, 3.3266e-12
4702.650, 3.3172e-12
4703.300, 3.3078e-12
4703.950, 3.2984e-12
4704.600, 3.2890e-12
4705.250, 3.2798e-12
4705.900, 3.2708e-12
4706.550, 3.2619e-12
4707.200, 3.2533e-12
4707.850, 3.2449e-12
4708.500, 3.2369e-12
4709.150, 3.2291e-12
4709.800, 3.2218e-12
4710.450, 3.2147e-12
4711.100, 3.2081e-12
4711.750, 3.2020e-12
4712.400, 3.1963e-12
4713.050, 3.1911e-12
4713.700, 3.1865e-12
4714.350, 3.1824e-12
4715.000, 3.1788e-12
4715.650, 3.1758e-12
4716.300, 3.1732e-12
4716.950, 3.1711e-12
4717.600, 3.1693e-12
4718.250, 3.1678e-12
4718.900, 3.1664e-12
4719.550, 3.1651e-12
4720.200, 3.1636e-12
4720.850, 3.1618e-12
4721.500, 3.1596e-12
4722.150, 3.1569e-12
4722.800, 3.1534e-12
4723.450, 3.1492e-12
4724.100, 3.1442e-12
4724.750, 3.1383e-12
4725.400, 3.1315e-12
4726.050, 3.1241e-12
4726.700, 3.1161e-12
